ID,GEN_BANK_ID,M27_Root,M793_Root,M9_Root
MDP0000313716,#N/A,13.61715985,16.65044051,24.73136252
MDP0000313727,#N/A,0.488121127,0.744460806,0.414920525
MDP0000313728,#N/A,0.679370538,0.759274178,0.720951467
MDP0000313729,#N/A,0.537465814,1.005046953,0.756348883
MDP0000313730,#N/A,0.590033971,0.274543865,0.564979525
MDP0000313741,103439149,0.79304314,2.056174494,0.881535275
MDP0000313744,103439151,3.277015597,4.099415077,4.786707535
MDP0000313752,#N/A,8.534259475,13.22227127,11.53636331
MDP0000313757,103430084,3.004938001,2.248263591,3.180833197
MDP0000313761,103446843,0,0,0
MDP0000313762,103405887,7.759490869,9.174254308,9.05342102
MDP0000313774,#N/A,0,0,0
MDP0000313776,103448268,15.50381868,18.32187463,22.21923528
MDP0000313778,103444813,8.638256544,13.84680501,6.265438695
MDP0000313783,#N/A,1.250925221,0.569009671,1.317325612
MDP0000313786,103436399,9.412057049,9.67605356,10.51061656
MDP0000313787,#N/A,4.252452128,3.502252276,3.898647897
MDP0000313789,103418085,4.873048352,3.570773176,3.889801938
MDP0000313791,#N/A,0.620248477,0.832458537,0.876018784
MDP0000313794,#N/A,1.160351121,0.758449857,0.914952952
MDP0000313796,#N/A,0,0,0
MDP0000313798,#N/A,17.54031221,19.00630998,22.29835129
MDP0000313804,103447910,0,0,0
MDP0000313812,103450055,0,0,0
MDP0000313813,103400400,0.016729801,0.007654666,0.029535784
MDP0000313816,103445632,1.676221508,1.633936373,2.701970437
MDP0000313817,#N/A,1.281846852,1.173009757,1.557366727
MDP0000313820,#N/A,0.065879499,0.036171542,0.046523031
MDP0000313822,103414882,2.693200746,0.622903331,1.706828477
MDP0000313826,#N/A,1.654814748,1.804846536,1.925024776
MDP0000313827,103430714,0.078299963,0.049605085,0.05671196
MDP0000313829,#N/A,0,0,0
MDP0000313833,103437230,0,0,0
MDP0000313836,#N/A,0.398428406,0.595512118,1.281767803
MDP0000313838,103455516,1.159180913,0.955733312,1.47238984
MDP0000313839,#N/A,2.285646546,2.375184477,1.276678538
MDP0000313840,#N/A,0.485861307,0.342006567,1.055714945
MDP0000313842,#N/A,0.667327578,0.6749479,0.454720594
MDP0000313843,#N/A,11.48590111,10.05646936,11.93059155
MDP0000313850,#N/A,0.479205672,0.803949683,0.407342068
MDP0000313857,#N/A,0.013881752,0.012703101,0.005446149
MDP0000313860,#N/A,0,0,0
MDP0000313861,103453178,0.633732139,0.637916597,0.223765668
MDP0000313863,#N/A,32.44916334,25.8164498,34.9294539
MDP0000313865,103415128,11.02327132,12.28320434,11.53988089
MDP0000313875,103422487,2.641870855,2.500923021,2.39460343
MDP0000313879,103434236,1.123325954,0.847430557,1.27697851
MDP0000313883,#N/A,0,0.014419736,0
MDP0000313884,#N/A,2.35069237,2.24073268,4.28960038
MDP0000313894,#N/A,1.166067136,1.01089941,0.963108371
MDP0000313895,103435796,1.861787864,2.308975427,1.12446949
MDP0000313897,103409555,2.171623007,2.894455577,4.083949919
MDP0000313902,#N/A,4.752639622,2.968439992,2.853942897
MDP0000313905,103434406,20.16535667,22.21109604,35.63841201
MDP0000313910,#N/A,2.117856978,1.14002189,1.803513031
MDP0000313922,103422676,6.114072582,8.425925053,7.594684043
MDP0000313925,#N/A,3.963524729,2.373115598,2.251303794
MDP0000313933,#N/A,0.006399929,0,0
MDP0000313946,103420347,0.011190663,0,0
MDP0000313949,103417290,0.218637588,0.400147683,0.096498944
MDP0000313951,#N/A,0,0,0
MDP0000313956,103453753,7.071287862,9.779756223,7.768706031
MDP0000313957,#N/A,0,0,0
MDP0000313961,#N/A,0.042096287,0.134827138,0.668873548
MDP0000313964,#N/A,3.05110831,3.013201898,2.87996849
MDP0000313972,#N/A,0.005865529,0.005367507,0
MDP0000313984,#N/A,1.738872045,1.564487183,2.545357837
MDP0000313985,#N/A,10.7757097,13.40177162,14.58206268
MDP0000313987,103434800,0.548498479,0.687826447,0.741207531
MDP0000313995,#N/A,17.60051748,9.664473473,7.898429318
MDP0000313997,#N/A,16.34041012,13.39576766,16.02305668
MDP0000313998,#N/A,45.16120671,32.53659851,24.86122162
MDP0000313999,#N/A,1.150724148,0.982818871,3.160199342
MDP0000314000,#N/A,0.161758409,0.270304828,0.140719543
MDP0000314002,103449759,17.87969609,19.0721731,16.04322677
MDP0000314005,103449659,4.17488969,3.065988282,3.997744093
MDP0000314006,103402090,44.62131907,95.59502988,79.74009191
MDP0000314007,103405749,26.65039242,52.72727909,49.70820785
MDP0000314008,#N/A,4.536321028,6.106992074,5.955180064
MDP0000314009,#N/A,6.118253492,7.772415906,8.853016993
MDP0000314016,#N/A,1.953310431,1.949958254,1.462995838
MDP0000314018,#N/A,7.003974682,8.222370866,7.589950627
MDP0000314020,#N/A,0,0.323351663,0
MDP0000314024,103430228,1.306799377,3.070098605,1.626802124
MDP0000314031,103433942,4.257868299,6.833392293,6.600168619
MDP0000314041,103454334,0,0,0
MDP0000314043,#N/A,5.226602696,4.782830298,4.405579674
MDP0000314045,#N/A,0.081733678,0.02493132,0.032066108
MDP0000314046,#N/A,0,0.485027495,0.031191578
MDP0000314057,#N/A,4.679412274,3.249684216,3.75190123
MDP0000314058,#N/A,0.010246636,0.0937663,0.084420088
MDP0000314066,103423680,0.872422492,1.148842497,1.202127967
MDP0000314069,#N/A,5.074214022,2.942752754,2.251642031
MDP0000314073,#N/A,1.606947643,1.187717505,1.915581711
MDP0000314074,#N/A,8.162469953,11.59048462,14.10289551
MDP0000314075,#N/A,0,0,0
MDP0000314076,103447990,0.030208993,0.552881082,0.533327498
MDP0000314078,103448075,0,0,0
MDP0000314081,103406514,0.67273104,2.022724553,1.395051892
MDP0000314082,103441085,2.319762207,3.226655059,3.31276069
MDP0000314088,103448310,4.915108568,10.45347049,7.340901594
MDP0000314094,103448309,0.44434429,0.234112578,0.412045787
MDP0000314095,103453847,0.462725054,0.409322145,0.617230166
MDP0000314103,103405806,69.4090147,37.07098316,54.16149408
MDP0000314111,103405807,0.863753434,0.454488727,0.813291513
MDP0000314112,103455824,0,0,0
MDP0000314116,#N/A,0,0,0
MDP0000314118,103441847,0,0,0
MDP0000314123,#N/A,0.014685984,0.080634294,0
MDP0000314127,#N/A,2.867378204,2.903803953,4.061041178
MDP0000314128,103414084,0.454311871,0.623606779,0.891187941
MDP0000314129,#N/A,3.427032992,5.22007995,4.942034609
MDP0000314133,#N/A,0.214982879,0.432804771,0.283392507
MDP0000314135,#N/A,0.888190419,0.354138682,0.448018312
MDP0000314136,#N/A,4.580135582,2.802562781,3.51667689
MDP0000314147,#N/A,4.801452914,11.45520819,2.758314048
MDP0000314152,103401535,5.788690426,6.516690842,7.793438541
MDP0000314156,103425244,9.441423677,3.292744413,7.111267996
MDP0000314158,#N/A,11.08603631,20.56862239,34.6124829
MDP0000314160,103441388,0.075555106,0.023046663,0.059284209
MDP0000314161,103441391,0.209294101,0.109442101,0.140761993
MDP0000314165,#N/A,0.285800769,0.418455094,0.538207619
MDP0000314168,#N/A,2.370418772,1.211452534,1.511820082
MDP0000314170,#N/A,0.876948258,0.401244837,0.612835703
MDP0000314172,#N/A,7.02450082,8.356497804,11.98808838
MDP0000314181,103405144,0.019305747,0.017666564,0
MDP0000314191,#N/A,1.05442241,0.208114634,0.803017219
MDP0000314192,103440831,96.45966476,45.16037113,62.58278194
MDP0000314193,#N/A,7.287919601,3.134490186,4.331730384
MDP0000314194,#N/A,0.105731476,0.027644054,0.035555167
MDP0000314197,#N/A,0.064781508,0.059281138,0.152492159
MDP0000314207,#N/A,4.012450117,2.997360924,4.491236753
MDP0000314210,#N/A,0.019831074,0,0
MDP0000314211,#N/A,5.84855548,4.651716818,5.189498777
MDP0000314213,103447033,3.003842147,3.580535671,3.196247243
MDP0000314214,#N/A,21.20418172,14.54540555,21.77485797
MDP0000314215,#N/A,0.504024346,0.386435457,0.86578492
MDP0000314217,103446907,4.821770504,4.589371534,3.057070291
MDP0000314219,#N/A,152.5978243,315.0906501,515.4528219
MDP0000314223,#N/A,4.179472936,4.893796858,3.420811138
MDP0000314227,#N/A,0.010300946,0.014139494,0.018185902
MDP0000314233,103436888,0.925108614,1.210778968,0.709004133
MDP0000314235,#N/A,0.818292727,0.538210334,0.361165639
MDP0000314237,#N/A,0.125506248,0.04176362,0
MDP0000314241,#N/A,18.64580783,8.711749885,15.34866728
MDP0000314244,103406608,0.708687354,0.671512204,0.869599681
MDP0000314251,103412111,6.437905732,4.24471958,4.60685229
MDP0000314253,103443621,0,0,0
MDP0000314254,103416521,0.064542461,0.009843731,0
MDP0000314255,103429597,0.194344523,0.066691281,0.05718456
MDP0000314259,#N/A,0.012813925,0.093807516,0
MDP0000314260,103408102,21.0758756,15.8545001,17.73030451
MDP0000314267,103444524,0.261059807,0.15926276,0.217642727
MDP0000314268,103438929,0.083158512,0,0
MDP0000314272,103413087,2.849928513,2.922162116,3.297710288
MDP0000314274,103414149,14.90497105,26.20321926,24.12819479
MDP0000314281,#N/A,0,0,0
MDP0000314286,103451656,0.220846049,0.188621804,0.329244434
MDP0000314295,103403586,3.046481707,1.441973634,2.905593835
MDP0000314303,103412705,0.742820036,0.396113197,0.553500411
MDP0000314310,#N/A,13.70378045,3.739271798,8.50437039
MDP0000314313,103432427,3.978681841,3.354115217,4.660448467
MDP0000314314,103432429,38.14122185,29.69741406,36.67123077
MDP0000314318,#N/A,13.4140486,12.11857206,15.83830539
MDP0000314321,103426681,1.64698748,16.53340899,6.707070371
MDP0000314326,#N/A,0,0,0.247284582
MDP0000314328,103454587,0.327546948,0.683398291,0.385513884
MDP0000314333,#N/A,1.642990877,1.587017557,2.672343016
MDP0000314335,103400825,2.337160424,1.448810577,1.597223904
MDP0000314338,#N/A,10.74074633,9.430630546,11.01747718
MDP0000314340,103413643,0,0,0
MDP0000314343,103425713,0,0,0
MDP0000314346,#N/A,3.092160174,1.533899453,5.465210046
MDP0000314355,#N/A,6.717560676,3.711514744,3.878604907
MDP0000314358,103425105,3.321077287,2.053078409,1.111841562
MDP0000314364,#N/A,18.95983197,14.78523402,15.04733037
MDP0000314365,103435730,18.44625978,10.9117485,12.30921874
MDP0000314369,#N/A,2.529722028,3.136801694,2.228656261
MDP0000314370,#N/A,0,0,0
MDP0000314371,103434924,5.982563766,7.696487207,6.109640145
MDP0000314372,#N/A,1.544251072,1.038221016,0.519297622
MDP0000314373,103447480,0.064781508,0,0
MDP0000314385,#N/A,5.729496542,2.172709643,2.557120869
MDP0000314393,103401622,4.830241604,3.300488191,3.581339567
MDP0000314394,103400064,15.68771412,11.23491572,14.4830894
MDP0000314397,103400347,0,0,0
MDP0000314402,103446631,0,0.047778828,0
MDP0000314404,#N/A,5.448587511,10.00369208,11.88621916
MDP0000314407,#N/A,8.554481127,16.49231667,12.59037823
MDP0000314415,#N/A,0.067155699,0.061453745,0.071854944
MDP0000314418,#N/A,1.06515748,1.231223641,13.98822302
MDP0000314422,103436193,0.572537055,0.200837899,0.348161312
MDP0000314426,#N/A,0.135589202,0.013293943,0.387563128
MDP0000314435,#N/A,1.176695352,1.507500821,1.340263114
MDP0000314438,#N/A,0.136382121,0.062401198,0.214024082
MDP0000314441,#N/A,1.665810195,2.5019586,0.937684703
MDP0000314443,#N/A,1.359540159,0.6220532,5.877444414
MDP0000314448,103448333,0.530030516,0.70059527,1.45560697
MDP0000314451,#N/A,3.115585629,1.567245093,2.230197821
MDP0000314454,#N/A,0,0.08468734,0
MDP0000314464,#N/A,2.477186242,0.482676796,3.902222608
MDP0000314465,#N/A,0,0,0
MDP0000314468,103434599,0.011731058,0,0.013807137
MDP0000314471,#N/A,0.164412937,0.219893159,0.208394924
MDP0000314472,103454147,0.495123827,0.277398741,0.368676883
MDP0000314474,103447333,1.214653267,0.547210507,1.29764962
MDP0000314475,#N/A,0.133264816,0.182924655,0.039212269
MDP0000314476,#N/A,1.533402137,0.991599168,1.39970155
MDP0000314478,#N/A,2.38691595,6.8392132,4.881795954
MDP0000314479,#N/A,0.566838191,0.148202846,1.048383591
MDP0000314497,103447507,0.005276322,0.082081576,0
MDP0000314499,103447508,0.381275358,0.566966745,2.187659988
MDP0000314500,103447510,0,0,0
MDP0000314505,#N/A,3.240365847,2.029965671,2.884288938
MDP0000314512,103451687,1.357060891,1.287831624,1.33101992
MDP0000314518,#N/A,2.225103955,1.68822372,2.884090828
MDP0000314519,103402732,3.658447454,0.940710198,0.302480125
MDP0000314520,#N/A,0,0,0
MDP0000314521,103436415,0,0.013822027,0
MDP0000314536,#N/A,1.621454302,1.262793478,1.624176838
MDP0000314537,103435290,1.482288732,1.492076107,1.860921259
MDP0000314542,103452919,0.793454622,0.786592288,0.521871097
MDP0000314543,#N/A,54.7599427,31.04001025,34.00753895
MDP0000314547,103411424,9.434823262,10.74108444,9.255286965
MDP0000314549,#N/A,143.5112835,151.8754974,213.0303544
MDP0000314551,#N/A,0.09283974,0.033982818,0.036423286
MDP0000314558,#N/A,0.228001954,0.081966937,0.067088031
MDP0000314562,#N/A,18.36724246,9.69143811,13.44663515
MDP0000314565,#N/A,3.902121216,8.621781849,2.312479053
MDP0000314571,#N/A,0.274440487,0.17858753,0.258407215
MDP0000314572,103401794,1.604533798,2.965672203,1.617372555
MDP0000314573,103452224,0.064423599,0.058953618,0
MDP0000314575,#N/A,5.387448579,3.047951136,4.977020352
MDP0000314577,103401536,11.84640228,18.40753239,12.15607506
MDP0000314578,103425953,0.59598987,1.185622765,0.426978044
MDP0000314580,103430558,4.674656671,4.111391193,4.325139513
MDP0000314583,#N/A,4.372751761,12.84089741,9.827990399
MDP0000314584,103436600,2.568609426,3.693670923,4.438801473
MDP0000314587,#N/A,0.373568419,0.378476832,0.895062671
MDP0000314593,103438014,5.127387407,5.373141469,4.550430907
MDP0000314595,103409049,3.569303063,2.420405499,2.56075247
MDP0000314596,103416528,3.89660768,3.041122393,3.419636659
MDP0000314606,#N/A,1.936466968,1.44637463,1.330541995
MDP0000314607,103443858,0.024862839,0.018959852,0
MDP0000314609,103443859,0.092372513,0.009944646,0.095929364
MDP0000314612,103446577,0.810885767,0.582590497,1.340879327
MDP0000314614,103427021,3.972883606,3.800812803,4.463431991
MDP0000314617,103455926,0.921336996,1.304185042,0.965783672
MDP0000314620,103441073,4.798031857,4.430562878,5.766941614
MDP0000314627,#N/A,6.715682951,4.288002335,5.083071958
MDP0000314632,#N/A,0.308483369,0.366978475,0.544614853
MDP0000314635,#N/A,17.7444999,13.91818029,16.21057948
MDP0000314636,#N/A,0,0,0
MDP0000314637,103426956,0,0,0
MDP0000314644,103423653,0.873579708,0.799407136,0.167555202
MDP0000314646,#N/A,15.71336018,8.608518409,8.979842403
MDP0000314651,#N/A,0.012619774,0.09238619,0.059412529
MDP0000314656,103452246,0.621507864,0.189579275,0.66183145
MDP0000314663,#N/A,0.013675533,0.050057568,0.042921952
MDP0000314666,#N/A,3.046679172,3.810930317,4.050214667
MDP0000314667,#N/A,2.161939069,2.294074818,3.221284063
MDP0000314671,#N/A,2.125075622,2.842170461,3.254709977
MDP0000314673,103407441,0.417873888,0.928670391,0
MDP0000314674,#N/A,0.00744615,0,0
MDP0000314677,#N/A,4.426078002,1.968206085,4.498053767
MDP0000314679,#N/A,0,0,0
MDP0000314680,103409790,17.8810295,15.05415527,13.75960551
MDP0000314684,#N/A,0.04065785,0.148822941,0.03828255
MDP0000314685,103442948,0.938003532,1.21180371,1.147299049
MDP0000314690,#N/A,0.512688005,0.469157475,0.294693436
MDP0000314692,#N/A,0.077120842,0.183489237,0.036307657
MDP0000314694,103419620,2.165553253,3.288288445,2.506784364
MDP0000314698,#N/A,14.95607849,10.40549669,17.1198495
MDP0000314707,#N/A,0,0,0
MDP0000314708,103446655,0.837368683,1.149405993,1.323886909
MDP0000314709,103435220,0.124935765,0.323929077,0.343107357
MDP0000314713,103437056,0.600627713,0.666218828,1.392423198
MDP0000314714,#N/A,0,0,0
MDP0000314716,103447151,0,0,0
MDP0000314722,103449819,0,0,0
MDP0000314726,#N/A,0,0,0
MDP0000314729,103430215,5.727042332,5.666133206,8.341291064
MDP0000314733,#N/A,1.135779678,1.3165032,1.024866132
MDP0000314736,#N/A,123.8011984,128.5517183,131.1615849
MDP0000314739,#N/A,14.3194124,12.07853192,15.15390827
MDP0000314743,#N/A,0,0,0
MDP0000314752,#N/A,0.515486996,1.984472251,1.610930884
MDP0000314756,#N/A,1.661064297,1.292024808,2.424234318
MDP0000314762,103441680,0.274538731,0.528902349,0.671759138
MDP0000314763,103414837,0.927553404,1.818853106,1.351635043
MDP0000314765,103454966,23.78223882,22.81738041,38.24358684
MDP0000314767,103454969,0.543198976,0.29824672,0.383598287
MDP0000314768,#N/A,0,0,0
MDP0000314771,103451355,0.751465488,5.382727355,1.082694327
MDP0000314774,103449539,0.140359933,0.158083035,0.216030558
MDP0000314776,#N/A,2.965719884,2.528871679,8.131446036
MDP0000314777,103453972,3.977989449,5.446454578,9.506933021
MDP0000314778,103405657,0,0,0
MDP0000314780,#N/A,0.107969179,0.428141554,0.465948263
MDP0000314786,#N/A,0,0.047215066,0
MDP0000314792,#N/A,1.151671246,0.878239085,2.428578824
MDP0000314795,#N/A,0.217956474,0.149587919,0.35272719
MDP0000314797,#N/A,4.991283682,10.15873085,6.507645076
MDP0000314803,103425667,2.502400713,1.298414312,1.001994937
MDP0000314804,#N/A,3.245319379,3.477588702,5.134208886
MDP0000314806,#N/A,0.948022062,0.216882213,0.948426841
MDP0000314807,103426170,0.041467537,0.303573397,0.370926873
MDP0000314810,#N/A,0.00821174,0,0
MDP0000314811,#N/A,6.157548398,6.941337363,8.682716793
MDP0000314814,103417813,2.497078936,1.760964264,2.433433319
MDP0000314821,103407499,0.15757664,0.168230257,0.432748018
MDP0000314823,#N/A,0.064691658,0.118397835,0.057105247
MDP0000314832,103444177,0.7007615,0.795165268,0.230937644
MDP0000314836,103442545,0.0500458,0,0.117805101
MDP0000314837,#N/A,0.160174057,0.043972273,0.169668473
MDP0000314840,#N/A,0.435912948,0.398901117,0.224462757
MDP0000314842,103400750,3.734676562,7.260488501,2.936807029
MDP0000314843,#N/A,6.237554248,2.957484725,5.097160294
MDP0000314846,103419848,0,0,0
MDP0000314851,#N/A,0.131758998,0.271286565,0.232615157
MDP0000314856,103402406,9.900570024,8.576750344,10.33206306
MDP0000314860,103424799,0.712406608,1.491589931,1.408651906
MDP0000314861,103440285,8.548236525,10.30956938,13.25993846
MDP0000314866,#N/A,7.557842549,8.920399854,9.403683121
MDP0000314867,103439781,3.446904464,2.387147124,3.129198
MDP0000314872,#N/A,12.86142699,24.02717439,18.82772179
MDP0000314884,#N/A,1.561441251,1.140470056,1.247663117
MDP0000314886,103403866,0.020748526,0.151894732,0.146522715
MDP0000314905,#N/A,4.475398516,3.506771559,4.655306395
MDP0000314910,#N/A,0.604847749,0.254062021,0.892779348
MDP0000314912,103452728,49.22363022,60.38746779,63.31095628
MDP0000314916,103452729,8.513924768,6.818715974,9.219006091
MDP0000314917,103452734,0.932261797,0.96143775,1.184329964
MDP0000314921,#N/A,2.198728286,0.949502977,0.814153051
MDP0000314927,#N/A,0.018777249,0.146054978,0.077351095
MDP0000314928,103406274,0.207855104,0,0.330263766
MDP0000314934,#N/A,6.703029238,6.558683896,8.129677507
MDP0000314942,103443809,7.33723635,12.4507105,9.661180846
MDP0000314945,#N/A,0.571601537,0.557940125,0.627908889
MDP0000314949,103441314,5.925691638,6.532005796,7.359171819
MDP0000314950,#N/A,2.929250777,2.255260695,3.696277326
MDP0000314951,#N/A,0.007562044,0.013839954,0.008900321
MDP0000314952,#N/A,0.941544893,1.093571308,0.724574543
MDP0000314954,103437652,4.394082257,4.020996232,4.435290226
MDP0000314958,103410850,0,0,0
MDP0000314967,#N/A,2.967536125,4.856083662,5.917061009
MDP0000314968,#N/A,3.775709377,2.234234204,3.234787898
MDP0000314979,#N/A,1.509783895,0.440934086,0.604927572
MDP0000314980,#N/A,5.528469188,6.195580501,5.390236883
MDP0000314981,#N/A,15.19372804,16.03490354,15.92465668
MDP0000314984,#N/A,2.84697678,1.960437643,2.213811603
MDP0000314992,103421938,1.030172094,0.802301119,0.825521461
MDP0000314999,103434846,0.939268224,0.534578437,1.132456503
MDP0000315002,#N/A,23.36410802,19.00619966,16.8617552
MDP0000315007,#N/A,0.226420803,0.414392423,0.333113939
MDP0000315009,103400433,4.968067635,3.995742415,4.159771054
MDP0000315011,103400435,0,0,0
MDP0000315012,103422365,0,0,0
MDP0000315014,#N/A,0,0,0
MDP0000315017,#N/A,10.166949,6.393544251,9.206241483
MDP0000315021,#N/A,10.79439938,8.495359875,10.76647224
MDP0000315022,#N/A,1.15210226,4.792187824,2.527078139
MDP0000315024,103450338,0,0,0
MDP0000315025,#N/A,0,0,0
MDP0000315028,#N/A,0,0,0
MDP0000315034,103427232,0,0,0
MDP0000315037,103403503,0.819599904,3.51141311,1.600436874
MDP0000315038,103452636,0.375393847,0.450870629,0.800813952
MDP0000315044,103452639,2.840099141,3.457642356,3.431073571
MDP0000315045,#N/A,37.89718193,151.6664627,93.50639267
MDP0000315049,103418875,3.853950704,13.02175512,10.87475861
MDP0000315050,#N/A,4.843382305,5.402202788,5.915644088
MDP0000315051,#N/A,0.509575309,0.320965981,0.529654944
MDP0000315053,#N/A,0,0,0
MDP0000315058,103454353,1.967557451,2.215319956,2.548473174
MDP0000315061,103431276,7.593832276,3.227528639,3.9817397
MDP0000315068,#N/A,0,0,0
MDP0000315071,103455891,63.63562361,65.90036888,59.93171726
MDP0000315075,#N/A,0.992397563,2.100065856,0.94902035
MDP0000315078,#N/A,27.0895495,46.77553326,32.66067743
MDP0000315080,#N/A,0.008612017,0,0.010136111
MDP0000315082,#N/A,0.864618919,0.684287287,0.701341692
MDP0000315084,103408075,0,0,0
MDP0000315085,#N/A,0.208998436,0.07913922,0.101787102
MDP0000315089,103447259,0,0,0
MDP0000315093,#N/A,3.930078126,3.793992849,4.066457566
MDP0000315095,103445824,3.842970788,4.009012571,5.104610398
MDP0000315100,#N/A,0.482766649,0.798596226,0.786742985
MDP0000315106,#N/A,0.300532767,0.27501559,0.070743785
MDP0000315108,#N/A,38.88575522,35.79484222,41.08032981
MDP0000315110,#N/A,4.96386262,9.219187599,4.511386409
MDP0000315113,#N/A,0.011105401,0,0
MDP0000315114,103408026,11.1331648,10.42924597,10.79971253
MDP0000315116,103408000,0.031261854,0.02860752,0.496723788
MDP0000315119,103448736,1.556576739,7.459427539,2.298096116
MDP0000315122,103433887,15.22365428,17.37678365,21.01532562
MDP0000315125,103402435,4.097222478,1.550163721,2.20997971
MDP0000315130,#N/A,5.239921941,5.740515288,5.732933056
MDP0000315132,#N/A,0.632653446,2.281693173,2.073244456
MDP0000315133,103402304,0.090392801,0.041358934,0.212779756
MDP0000315137,#N/A,3.942480992,2.823315081,3.073833646
MDP0000315145,103440235,0,0,0
MDP0000315158,103444394,1.372865928,1.411350498,1.278343357
MDP0000315167,103415614,0,0,0
MDP0000315168,103435461,0.385426178,2.049024863,0.597647653
MDP0000315172,#N/A,5.983765567,2.983557288,5.146610357
MDP0000315173,#N/A,4.530393948,2.831882662,2.329247949
MDP0000315175,103410987,2.025794601,2.622436795,2.519997538
MDP0000315176,#N/A,5.878720209,10.89198673,13.15482149
MDP0000315182,103450791,0.676735392,0.571639548,0.214442098
MDP0000315187,#N/A,4.464671467,3.701065659,3.795818329
MDP0000315191,#N/A,0,0,0
MDP0000315192,#N/A,0.049831929,0.015200292,0.097751384
MDP0000315196,#N/A,0,0.010670605,0
MDP0000315197,#N/A,1.875492597,2.798235548,4.462794995
MDP0000315201,#N/A,5.75901659,4.633718331,5.41417114
MDP0000315206,#N/A,1.77444999,1.902151306,2.756793026
MDP0000315214,103400681,14.47321921,9.341996326,9.984558294
MDP0000315217,#N/A,0.844122674,0.718559252,0.554516941
MDP0000315218,103403820,6.852319809,4.185452779,6.947595335
MDP0000315220,#N/A,4.441013267,2.447184179,2.939569919
MDP0000315224,103447866,29.00697242,17.32047192,20.67005062
MDP0000315227,103448039,0,0.085228474,0.021923793
MDP0000315228,103434863,10.90553752,11.58258806,12.07593213
MDP0000315236,103410379,0.931546276,1.817068667,0.721318901
MDP0000315237,#N/A,32.72622945,27.43869828,46.60541601
MDP0000315241,#N/A,0,0,0
MDP0000315254,103418893,3.312250503,3.27030997,2.51916033
MDP0000315259,103404012,6.571824365,7.352307027,8.260877484
MDP0000315264,103434504,2.549684111,1.815595459,2.181548271
MDP0000315265,103434772,0.098819249,0.167939302,0.149538315
MDP0000315270,#N/A,8.669316191,10.75133161,9.61833279
MDP0000315272,#N/A,0.528695427,0.356134798,0.760540237
MDP0000315273,103407191,18.67584387,43.84180117,32.01875095
MDP0000315278,#N/A,0,0,0
MDP0000315280,#N/A,10.06652604,8.242685229,9.355087787
MDP0000315286,103423090,4.027946962,4.066016782,4.934474088
MDP0000315289,#N/A,3.721780922,4.175092482,5.984990376
MDP0000315291,103433710,8.380028382,9.554036163,9.131465299
MDP0000315301,103418815,5.68431654,1.154868686,4.419271863
MDP0000315302,#N/A,0.010619919,0,0
MDP0000315306,#N/A,0.723623223,0.671642684,0.790850291
MDP0000315307,103441970,0,0.021088152,0
MDP0000315313,#N/A,13.3125998,10.4631209,13.8386634
MDP0000315316,103442142,2.621201335,3.120479413,2.82559
MDP0000315318,103404197,2.875714441,3.16106641,3.756122647
MDP0000315320,103414061,16.03342312,21.07664932,24.60590158
MDP0000315321,#N/A,0.014168495,0.012965498,0.041689837
MDP0000315323,#N/A,4.764341471,2.743301033,2.980425102
MDP0000315326,103423689,0.033507676,0.030662658,0.039437627
MDP0000315327,#N/A,0,0.071375284,0.068850975
MDP0000315335,103439906,6.84150091,5.679833045,6.54562744
MDP0000315338,103445637,0,0,0
MDP0000315352,103419823,0.492616598,0.199717204,0.675205922
MDP0000315354,#N/A,0,0,0
MDP0000315355,103436567,4.02293162,1.809152556,1.809111519
MDP0000315358,103433187,0.049097564,0.202179882,0.101126379
MDP0000315359,#N/A,0,0.089518497,0
MDP0000315361,103423434,0,0,0
MDP0000315366,#N/A,0.938782864,3.153706318,1.075845103
MDP0000315368,#N/A,0.029746611,0.027220931,0.507658845
MDP0000315369,103413014,8.667018233,11.75818577,13.07766888
MDP0000315375,103438732,0.191343063,0.236895668,0.15896866
MDP0000315376,#N/A,0,0,0
MDP0000315378,#N/A,5.817824231,5.781819172,5.286503915
MDP0000315379,#N/A,0,0,0
MDP0000315383,103453263,0.093147375,0.08523856,0.158357242
MDP0000315388,103403102,0,0,0
MDP0000315391,103403113,1.950751412,1.083106511,2.154095062
MDP0000315396,#N/A,0.381214256,0.41040788,0.659821841
MDP0000315398,#N/A,4.743736263,6.299960744,4.342527051
MDP0000315400,103437220,7.732866271,6.135597811,7.367779037
MDP0000315402,#N/A,10.79183702,10.35676357,14.37014343
MDP0000315404,#N/A,0.297900363,0.350494321,0.300531992
MDP0000315409,103433244,0.076379943,0.104842188,0.089897124
MDP0000315414,103451181,15.89236661,13.47124752,13.79472688
MDP0000315417,#N/A,1.44526631,0.946828321,1.275779469
MDP0000315421,103441949,0,0,0
MDP0000315424,103450868,50.45721358,163.3226892,104.5747424
MDP0000315449,103444430,1.554756182,3.433151138,4.375861946
MDP0000315450,103444432,1.332062634,1.172078744,1.70046177
MDP0000315452,103427463,2.014115962,3.443695214,3.587031461
MDP0000315454,#N/A,0,0,0
MDP0000315455,103441668,0,0,0
MDP0000315457,#N/A,1.315286809,2.26644774,1.557109906
MDP0000315466,103453019,11.09069965,8.986344442,12.32670831
MDP0000315469,103455831,2.880045336,8.335070887,3.885794165
MDP0000315470,103426482,3.494208028,3.060490272,1.386529731
MDP0000315471,#N/A,13.99041615,12.63854431,18.1678158
